utc,timestamp,door_count,battery_life,
1590209999,Sat 23 May 2020 06:59:59 AM CEST,24,69,
1590210046,Sat 23 May 2020 07:00:46 AM CEST,6,25,
1590210091,Sat 23 May 2020 07:01:31 AM CEST,26,89,
1590210098,Sat 23 May 2020 07:01:38 AM CEST,0,51,
1590210128,Sat 23 May 2020 07:02:08 AM CEST,0,72,
1590210188,Sat 23 May 2020 07:03:08 AM CEST,1,45,
1590210214,Sat 23 May 2020 07:03:34 AM CEST,31,46,
1590210284,Sat 23 May 2020 07:04:44 AM CEST,43,16,
1590210356,Sat 23 May 2020 07:05:56 AM CEST,9,93,
1590210447,Sat 23 May 2020 07:07:27 AM CEST,27,28,
1590210501,Sat 23 May 2020 07:08:21 AM CEST,28,52,
1590210575,Sat 23 May 2020 07:09:35 AM CEST,10,14,
1590210674,Sat 23 May 2020 07:11:14 AM CEST,16,69,
1590210748,Sat 23 May 2020 07:12:28 AM CEST,18,94,
1590210779,Sat 23 May 2020 07:12:59 AM CEST,44,80,
1590210863,Sat 23 May 2020 07:14:23 AM CEST,0,95,
1590210926,Sat 23 May 2020 07:15:26 AM CEST,34,74,
1590211034,Sat 23 May 2020 07:17:14 AM CEST,23,91,
1590211090,Sat 23 May 2020 07:18:10 AM CEST,7,31,
1590211177,Sat 23 May 2020 07:19:37 AM CEST,15,54,
1590211242,Sat 23 May 2020 07:20:42 AM CEST,46,0,
1590211264,Sat 23 May 2020 07:21:04 AM CEST,15,79,
1590211352,Sat 23 May 2020 07:22:32 AM CEST,1,79,
1590211378,Sat 23 May 2020 07:22:58 AM CEST,34,19,
1590211451,Sat 23 May 2020 07:24:11 AM CEST,29,57,
1590211511,Sat 23 May 2020 07:25:11 AM CEST,18,39,
1590211560,Sat 23 May 2020 07:26:00 AM CEST,16,27,
1590211603,Sat 23 May 2020 07:26:43 AM CEST,27,18,
1590211643,Sat 23 May 2020 07:27:23 AM CEST,35,77,
1590211709,Sat 23 May 2020 07:28:29 AM CEST,13,36,
1590211756,Sat 23 May 2020 07:29:16 AM CEST,13,75,
1590211776,Sat 23 May 2020 07:29:36 AM CEST,37,21,
1590211843,Sat 23 May 2020 07:30:43 AM CEST,19,40,
1590211913,Sat 23 May 2020 07:31:53 AM CEST,38,68,
1590211937,Sat 23 May 2020 07:32:17 AM CEST,34,75,
1590211951,Sat 23 May 2020 07:32:31 AM CEST,38,21,
1590211997,Sat 23 May 2020 07:33:17 AM CEST,37,34,
1590212076,Sat 23 May 2020 07:34:36 AM CEST,39,16,
1590212107,Sat 23 May 2020 07:35:07 AM CEST,37,8,
1590212203,Sat 23 May 2020 07:36:43 AM CEST,41,57,
1590212292,Sat 23 May 2020 07:38:12 AM CEST,22,58,
1590212332,Sat 23 May 2020 07:38:52 AM CEST,19,12,
1590212381,Sat 23 May 2020 07:39:41 AM CEST,22,88,
1590212479,Sat 23 May 2020 07:41:19 AM CEST,33,31,
1590212553,Sat 23 May 2020 07:42:33 AM CEST,37,13,
1590212608,Sat 23 May 2020 07:43:28 AM CEST,22,14,
1590212636,Sat 23 May 2020 07:43:56 AM CEST,17,33,
1590212696,Sat 23 May 2020 07:44:56 AM CEST,35,94,
1590212738,Sat 23 May 2020 07:45:38 AM CEST,31,92,
1590212804,Sat 23 May 2020 07:46:44 AM CEST,29,56,
1590212846,Sat 23 May 2020 07:47:26 AM CEST,49,22,
1590212922,Sat 23 May 2020 07:48:42 AM CEST,20,49,
1590212976,Sat 23 May 2020 07:49:36 AM CEST,38,97,
1590212997,Sat 23 May 2020 07:49:57 AM CEST,46,49,
1590213098,Sat 23 May 2020 07:51:38 AM CEST,10,78,
1590213155,Sat 23 May 2020 07:52:35 AM CEST,17,83,
1590213179,Sat 23 May 2020 07:52:59 AM CEST,29,4,
1590213245,Sat 23 May 2020 07:54:05 AM CEST,2,24,
1590213285,Sat 23 May 2020 07:54:45 AM CEST,25,86,
1590213383,Sat 23 May 2020 07:56:23 AM CEST,22,44,
1590213422,Sat 23 May 2020 07:57:02 AM CEST,49,69,
1590213484,Sat 23 May 2020 07:58:04 AM CEST,39,56,
1590213542,Sat 23 May 2020 07:59:02 AM CEST,41,80,
1590213623,Sat 23 May 2020 08:00:23 AM CEST,23,82,
1590213698,Sat 23 May 2020 08:01:38 AM CEST,3,36,
1590213783,Sat 23 May 2020 08:03:03 AM CEST,7,22,
1590213830,Sat 23 May 2020 08:03:50 AM CEST,37,9,
1590213905,Sat 23 May 2020 08:05:05 AM CEST,16,8,
1590213973,Sat 23 May 2020 08:06:13 AM CEST,14,91,
1590214010,Sat 23 May 2020 08:06:50 AM CEST,31,33,
1590214059,Sat 23 May 2020 08:07:39 AM CEST,41,92,
1590214141,Sat 23 May 2020 08:09:01 AM CEST,7,6,
1590214227,Sat 23 May 2020 08:10:27 AM CEST,6,2,
1590214296,Sat 23 May 2020 08:11:36 AM CEST,34,72,
1590214391,Sat 23 May 2020 08:13:11 AM CEST,38,80,
1590214449,Sat 23 May 2020 08:14:09 AM CEST,19,77,
1590214492,Sat 23 May 2020 08:14:52 AM CEST,17,33,
1590214546,Sat 23 May 2020 08:15:46 AM CEST,19,23,
1590214597,Sat 23 May 2020 08:16:37 AM CEST,45,36,
1590214664,Sat 23 May 2020 08:17:44 AM CEST,35,95,
1590214701,Sat 23 May 2020 08:18:21 AM CEST,9,79,
1590214749,Sat 23 May 2020 08:19:09 AM CEST,38,57,
1590214815,Sat 23 May 2020 08:20:15 AM CEST,6,69,
1590214874,Sat 23 May 2020 08:21:14 AM CEST,12,81,
1590214903,Sat 23 May 2020 08:21:43 AM CEST,41,26,
1590214956,Sat 23 May 2020 08:22:36 AM CEST,40,43,
1590215009,Sat 23 May 2020 08:23:29 AM CEST,2,20,
1590215078,Sat 23 May 2020 08:24:38 AM CEST,9,69,
1590215131,Sat 23 May 2020 08:25:31 AM CEST,2,45,
1590215163,Sat 23 May 2020 08:26:03 AM CEST,6,46,
1590215190,Sat 23 May 2020 08:26:30 AM CEST,24,54,
1590215258,Sat 23 May 2020 08:27:38 AM CEST,25,30,
1590215347,Sat 23 May 2020 08:29:07 AM CEST,24,96,
1590215426,Sat 23 May 2020 08:30:26 AM CEST,48,84,
1590215519,Sat 23 May 2020 08:31:59 AM CEST,14,18,
1590215623,Sat 23 May 2020 08:33:43 AM CEST,0,0,
1590215664,Sat 23 May 2020 08:34:24 AM CEST,26,42,
1590215732,Sat 23 May 2020 08:35:32 AM CEST,8,54,
1590215781,Sat 23 May 2020 08:36:21 AM CEST,46,73,
1590215807,Sat 23 May 2020 08:36:47 AM CEST,4,85,
1590215891,Sat 23 May 2020 08:38:11 AM CEST,35,51,
1590215976,Sat 23 May 2020 08:39:36 AM CEST,28,94,
1590216048,Sat 23 May 2020 08:40:48 AM CEST,44,30,
1590216104,Sat 23 May 2020 08:41:44 AM CEST,39,23,
1590216150,Sat 23 May 2020 08:42:30 AM CEST,44,17,
1590216188,Sat 23 May 2020 08:43:08 AM CEST,17,96,
1590216260,Sat 23 May 2020 08:44:20 AM CEST,27,87,
1590216262,Sat 23 May 2020 08:44:22 AM CEST,35,27,
1590216317,Sat 23 May 2020 08:45:17 AM CEST,5,87,
1590216336,Sat 23 May 2020 08:45:36 AM CEST,37,99,
1590216402,Sat 23 May 2020 08:46:42 AM CEST,29,14,
1590216456,Sat 23 May 2020 08:47:36 AM CEST,31,46,
1590216553,Sat 23 May 2020 08:49:13 AM CEST,39,68,
1590216631,Sat 23 May 2020 08:50:31 AM CEST,7,31,
1590216681,Sat 23 May 2020 08:51:21 AM CEST,9,78,
1590216751,Sat 23 May 2020 08:52:31 AM CEST,1,24,
1590216835,Sat 23 May 2020 08:53:55 AM CEST,13,81,
1590216911,Sat 23 May 2020 08:55:11 AM CEST,24,45,
1590216955,Sat 23 May 2020 08:55:55 AM CEST,40,84,
1590217027,Sat 23 May 2020 08:57:07 AM CEST,19,63,
1590217109,Sat 23 May 2020 08:58:29 AM CEST,14,18,
1590217174,Sat 23 May 2020 08:59:34 AM CEST,36,36,
1590217225,Sat 23 May 2020 09:00:25 AM CEST,2,49,
1590217331,Sat 23 May 2020 09:02:11 AM CEST,10,17,
1590217399,Sat 23 May 2020 09:03:19 AM CEST,46,73,
1590217485,Sat 23 May 2020 09:04:45 AM CEST,45,61,
1590217511,Sat 23 May 2020 09:05:11 AM CEST,0,57,
1590217561,Sat 23 May 2020 09:06:01 AM CEST,3,69,
1590217624,Sat 23 May 2020 09:07:04 AM CEST,11,8,
1590217671,Sat 23 May 2020 09:07:51 AM CEST,13,29,
1590217707,Sat 23 May 2020 09:08:27 AM CEST,11,35,
1590217803,Sat 23 May 2020 09:10:03 AM CEST,4,56,
1590217816,Sat 23 May 2020 09:10:16 AM CEST,36,26,
1590217893,Sat 23 May 2020 09:11:33 AM CEST,48,30,
1590217983,Sat 23 May 2020 09:13:03 AM CEST,35,37,
1590218041,Sat 23 May 2020 09:14:01 AM CEST,7,31,
1590218155,Sat 23 May 2020 09:15:55 AM CEST,4,83,
1590218206,Sat 23 May 2020 09:16:46 AM CEST,49,27,
1590218246,Sat 23 May 2020 09:17:26 AM CEST,44,12,
1590218326,Sat 23 May 2020 09:18:46 AM CEST,1,64,
1590218358,Sat 23 May 2020 09:19:18 AM CEST,32,94,
1590218419,Sat 23 May 2020 09:20:19 AM CEST,33,73,
1590218481,Sat 23 May 2020 09:21:21 AM CEST,21,6,
1590218557,Sat 23 May 2020 09:22:37 AM CEST,0,93,
1590218646,Sat 23 May 2020 09:24:06 AM CEST,29,41,
1590218705,Sat 23 May 2020 09:25:05 AM CEST,16,38,
1590218809,Sat 23 May 2020 09:26:49 AM CEST,42,71,
1590218830,Sat 23 May 2020 09:27:10 AM CEST,22,91,
1590218899,Sat 23 May 2020 09:28:19 AM CEST,46,90,
1590218939,Sat 23 May 2020 09:28:59 AM CEST,15,83,
1590218985,Sat 23 May 2020 09:29:45 AM CEST,7,31,
1590219084,Sat 23 May 2020 09:31:24 AM CEST,32,26,
1590219135,Sat 23 May 2020 09:32:15 AM CEST,0,48,
1590219209,Sat 23 May 2020 09:33:29 AM CEST,3,2,
1590219312,Sat 23 May 2020 09:35:12 AM CEST,40,91,
1590219364,Sat 23 May 2020 09:36:04 AM CEST,9,57,
1590219466,Sat 23 May 2020 09:37:46 AM CEST,26,90,
1590219558,Sat 23 May 2020 09:39:18 AM CEST,12,66,
1590219655,Sat 23 May 2020 09:40:55 AM CEST,32,58,
1590219719,Sat 23 May 2020 09:41:59 AM CEST,15,38,
1590219772,Sat 23 May 2020 09:42:52 AM CEST,12,28,
1590219844,Sat 23 May 2020 09:44:04 AM CEST,39,57,
1590219883,Sat 23 May 2020 09:44:43 AM CEST,42,7,
1590219948,Sat 23 May 2020 09:45:48 AM CEST,19,90,
1590220009,Sat 23 May 2020 09:46:49 AM CEST,10,51,
1590220101,Sat 23 May 2020 09:48:21 AM CEST,27,1,
1590220151,Sat 23 May 2020 09:49:11 AM CEST,2,69,
1590220213,Sat 23 May 2020 09:50:13 AM CEST,22,35,
1590220220,Sat 23 May 2020 09:50:20 AM CEST,3,36,
1590220233,Sat 23 May 2020 09:50:33 AM CEST,46,3,
1590220303,Sat 23 May 2020 09:51:43 AM CEST,44,59,
1590220351,Sat 23 May 2020 09:52:31 AM CEST,29,70,
1590220411,Sat 23 May 2020 09:53:31 AM CEST,31,26,
1590220440,Sat 23 May 2020 09:54:00 AM CEST,16,27,
1590220501,Sat 23 May 2020 09:55:01 AM CEST,1,90,
1590220551,Sat 23 May 2020 09:55:51 AM CEST,47,23,
1590220607,Sat 23 May 2020 09:56:47 AM CEST,46,38,
1590220631,Sat 23 May 2020 09:57:11 AM CEST,5,68,
1590220705,Sat 23 May 2020 09:58:25 AM CEST,33,60,
1590220764,Sat 23 May 2020 09:59:24 AM CEST,28,96,
1590220823,Sat 23 May 2020 10:00:23 AM CEST,32,11,
1590220858,Sat 23 May 2020 10:00:58 AM CEST,13,6,
1590220941,Sat 23 May 2020 10:02:21 AM CEST,6,38,
1590221008,Sat 23 May 2020 10:03:28 AM CEST,28,31,
1590221092,Sat 23 May 2020 10:04:52 AM CEST,35,22,
1590221175,Sat 23 May 2020 10:06:15 AM CEST,9,11,
1590221231,Sat 23 May 2020 10:07:11 AM CEST,40,88,
1590221277,Sat 23 May 2020 10:07:57 AM CEST,47,51,
1590221295,Sat 23 May 2020 10:08:15 AM CEST,7,7,
1590221410,Sat 23 May 2020 10:10:10 AM CEST,7,54,
1590221486,Sat 23 May 2020 10:11:26 AM CEST,35,80,
1590221562,Sat 23 May 2020 10:12:42 AM CEST,16,59,
1590221642,Sat 23 May 2020 10:14:02 AM CEST,39,33,
1590221713,Sat 23 May 2020 10:15:13 AM CEST,32,20,
1590221751,Sat 23 May 2020 10:15:51 AM CEST,24,47,
1590221824,Sat 23 May 2020 10:17:04 AM CEST,7,49,
1590221853,Sat 23 May 2020 10:17:33 AM CEST,30,56,
1590221906,Sat 23 May 2020 10:18:26 AM CEST,13,1,
1590221935,Sat 23 May 2020 10:18:55 AM CEST,15,34,
1590222039,Sat 23 May 2020 10:20:39 AM CEST,31,8,
1590222105,Sat 23 May 2020 10:21:45 AM CEST,16,21,
1590222169,Sat 23 May 2020 10:22:49 AM CEST,41,75,
1590222227,Sat 23 May 2020 10:23:47 AM CEST,16,16,
1590222242,Sat 23 May 2020 10:24:02 AM CEST,4,49,
1590222260,Sat 23 May 2020 10:24:20 AM CEST,42,19,
1590222318,Sat 23 May 2020 10:25:18 AM CEST,4,68,
1590222333,Sat 23 May 2020 10:25:33 AM CEST,6,13,
1590222369,Sat 23 May 2020 10:26:09 AM CEST,22,37,
1590222464,Sat 23 May 2020 10:27:44 AM CEST,25,16,
1590222571,Sat 23 May 2020 10:29:31 AM CEST,27,54,
1590222664,Sat 23 May 2020 10:31:04 AM CEST,10,84,
1590222721,Sat 23 May 2020 10:32:01 AM CEST,35,44,
1590222786,Sat 23 May 2020 10:33:06 AM CEST,22,22,
1590222857,Sat 23 May 2020 10:34:17 AM CEST,3,66,
1590222946,Sat 23 May 2020 10:35:46 AM CEST,15,91,
1590223015,Sat 23 May 2020 10:36:55 AM CEST,19,40,
1590223038,Sat 23 May 2020 10:37:18 AM CEST,2,99,
1590223062,Sat 23 May 2020 10:37:42 AM CEST,7,76,
1590223093,Sat 23 May 2020 10:38:13 AM CEST,33,39,
1590223126,Sat 23 May 2020 10:38:46 AM CEST,4,53,
1590223187,Sat 23 May 2020 10:39:47 AM CEST,16,61,
1590223239,Sat 23 May 2020 10:40:39 AM CEST,25,7,
1590223326,Sat 23 May 2020 10:42:06 AM CEST,13,52,
1590223361,Sat 23 May 2020 10:42:41 AM CEST,11,26,
1590223381,Sat 23 May 2020 10:43:01 AM CEST,16,66,
1590223428,Sat 23 May 2020 10:43:48 AM CEST,40,69,
1590223463,Sat 23 May 2020 10:44:23 AM CEST,28,33,
1590223495,Sat 23 May 2020 10:44:55 AM CEST,46,37,
1590223506,Sat 23 May 2020 10:45:06 AM CEST,39,34,
1590223612,Sat 23 May 2020 10:46:52 AM CEST,44,18,
1590223680,Sat 23 May 2020 10:48:00 AM CEST,29,74,
1590223767,Sat 23 May 2020 10:49:27 AM CEST,0,41,
1590223870,Sat 23 May 2020 10:51:10 AM CEST,23,75,
1590223934,Sat 23 May 2020 10:52:14 AM CEST,7,89,
1590224017,Sat 23 May 2020 10:53:38 AM CEST,35,76,
1590224069,Sat 23 May 2020 10:54:29 AM CEST,9,11,
1590224115,Sat 23 May 2020 10:55:15 AM CEST,12,71,
1590224210,Sat 23 May 2020 10:56:50 AM CEST,17,57,
1590224280,Sat 23 May 2020 10:58:00 AM CEST,30,78,
1590224315,Sat 23 May 2020 10:58:35 AM CEST,32,26,
1590224384,Sat 23 May 2020 10:59:44 AM CEST,30,22,
1590224389,Sat 23 May 2020 10:59:49 AM CEST,41,51,
1590224438,Sat 23 May 2020 11:00:38 AM CEST,32,32,
1590224500,Sat 23 May 2020 11:01:40 AM CEST,5,87,
1590224589,Sat 23 May 2020 11:03:09 AM CEST,3,92,
1590224611,Sat 23 May 2020 11:03:31 AM CEST,10,49,
1590224662,Sat 23 May 2020 11:04:22 AM CEST,47,46,
1590224747,Sat 23 May 2020 11:05:47 AM CEST,43,79,
1590224811,Sat 23 May 2020 11:06:51 AM CEST,49,22,
1590224880,Sat 23 May 2020 11:08:00 AM CEST,31,21,
1590224977,Sat 23 May 2020 11:09:37 AM CEST,7,62,
1590224995,Sat 23 May 2020 11:09:55 AM CEST,47,30,
1590225020,Sat 23 May 2020 11:10:20 AM CEST,1,45,
1590225076,Sat 23 May 2020 11:11:16 AM CEST,42,83,
1590225126,Sat 23 May 2020 11:12:06 AM CEST,47,22,
1590225205,Sat 23 May 2020 11:13:25 AM CEST,12,92,
1590225254,Sat 23 May 2020 11:14:14 AM CEST,8,10,
1590225322,Sat 23 May 2020 11:15:22 AM CEST,39,18,
1590225330,Sat 23 May 2020 11:15:30 AM CEST,23,7,
1590225399,Sat 23 May 2020 11:16:39 AM CEST,20,80,
1590225418,Sat 23 May 2020 11:16:58 AM CEST,22,66,
1590225507,Sat 23 May 2020 11:18:28 AM CEST,42,33,
1590225575,Sat 23 May 2020 11:19:35 AM CEST,13,47,
1590225622,Sat 23 May 2020 11:20:22 AM CEST,2,54,
1590225684,Sat 23 May 2020 11:21:24 AM CEST,48,6,
1590225773,Sat 23 May 2020 11:22:53 AM CEST,48,20,
1590225841,Sat 23 May 2020 11:24:01 AM CEST,26,53,
1590225915,Sat 23 May 2020 11:25:15 AM CEST,24,43,
1590225934,Sat 23 May 2020 11:25:34 AM CEST,6,87,
1590226001,Sat 23 May 2020 11:26:41 AM CEST,43,3,
1590226030,Sat 23 May 2020 11:27:10 AM CEST,2,7,
1590226137,Sat 23 May 2020 11:28:57 AM CEST,31,67,
1590226210,Sat 23 May 2020 11:30:10 AM CEST,44,51,
1590226233,Sat 23 May 2020 11:30:33 AM CEST,17,58,
1590226288,Sat 23 May 2020 11:31:28 AM CEST,41,62,
1590226369,Sat 23 May 2020 11:32:49 AM CEST,39,24,
1590226411,Sat 23 May 2020 11:33:31 AM CEST,4,42,
1590226466,Sat 23 May 2020 11:34:26 AM CEST,35,90,
1590226543,Sat 23 May 2020 11:35:43 AM CEST,3,18,
1590226606,Sat 23 May 2020 11:36:46 AM CEST,22,57,
1590226658,Sat 23 May 2020 11:37:38 AM CEST,11,77,
1590226682,Sat 23 May 2020 11:38:02 AM CEST,36,16,
1590226744,Sat 23 May 2020 11:39:04 AM CEST,30,75,
1590226807,Sat 23 May 2020 11:40:07 AM CEST,34,72,
1590226899,Sat 23 May 2020 11:41:39 AM CEST,37,89,
1590226948,Sat 23 May 2020 11:42:28 AM CEST,43,3,
1590227055,Sat 23 May 2020 11:44:15 AM CEST,25,36,
1590227124,Sat 23 May 2020 11:45:24 AM CEST,17,85,
1590227184,Sat 23 May 2020 11:46:24 AM CEST,46,24,
1590227276,Sat 23 May 2020 11:47:56 AM CEST,4,56,
1590227288,Sat 23 May 2020 11:48:08 AM CEST,6,66,
1590227344,Sat 23 May 2020 11:49:04 AM CEST,42,50,
1590227352,Sat 23 May 2020 11:49:12 AM CEST,48,50,
1590227390,Sat 23 May 2020 11:49:50 AM CEST,9,67,
1590227437,Sat 23 May 2020 11:50:37 AM CEST,8,4,
1590227507,Sat 23 May 2020 11:51:47 AM CEST,3,35,
1590227550,Sat 23 May 2020 11:52:30 AM CEST,29,89,
1590227579,Sat 23 May 2020 11:52:59 AM CEST,17,88,
1590227640,Sat 23 May 2020 11:54:00 AM CEST,5,24,
1590227664,Sat 23 May 2020 11:54:24 AM CEST,11,27,
1590227723,Sat 23 May 2020 11:55:23 AM CEST,40,29,
1590227818,Sat 23 May 2020 11:56:58 AM CEST,23,54,
1590227880,Sat 23 May 2020 11:58:00 AM CEST,15,36,
1590227934,Sat 23 May 2020 11:58:54 AM CEST,15,92,
1590227980,Sat 23 May 2020 11:59:40 AM CEST,5,33,
1590228005,Sat 23 May 2020 12:00:05 PM CEST,9,68,
1590228082,Sat 23 May 2020 12:01:22 PM CEST,7,8,
1590228126,Sat 23 May 2020 12:02:06 PM CEST,16,34,
1590228202,Sat 23 May 2020 12:03:22 PM CEST,36,7,
1590228282,Sat 23 May 2020 12:04:42 PM CEST,5,32,
1590228344,Sat 23 May 2020 12:05:44 PM CEST,41,12,
1590228397,Sat 23 May 2020 12:06:37 PM CEST,26,96,
1590228488,Sat 23 May 2020 12:08:08 PM CEST,18,32,
1590228501,Sat 23 May 2020 12:08:21 PM CEST,12,6,
1590228577,Sat 23 May 2020 12:09:37 PM CEST,17,19,
1590228629,Sat 23 May 2020 12:10:29 PM CEST,23,19,
1590228738,Sat 23 May 2020 12:12:18 PM CEST,20,66,
1590228792,Sat 23 May 2020 12:13:12 PM CEST,38,9,
1590228854,Sat 23 May 2020 12:14:14 PM CEST,17,2,
1590228880,Sat 23 May 2020 12:14:40 PM CEST,39,30,
1590228951,Sat 23 May 2020 12:15:51 PM CEST,28,81,
1590229056,Sat 23 May 2020 12:17:36 PM CEST,47,49,
1590229109,Sat 23 May 2020 12:18:29 PM CEST,22,61,
1590229180,Sat 23 May 2020 12:19:40 PM CEST,29,41,
1590229251,Sat 23 May 2020 12:20:51 PM CEST,14,84,
1590229328,Sat 23 May 2020 12:22:08 PM CEST,4,98,
1590229397,Sat 23 May 2020 12:23:17 PM CEST,28,54,
1590229451,Sat 23 May 2020 12:24:11 PM CEST,4,43,
1590229518,Sat 23 May 2020 12:25:18 PM CEST,25,82,
1590229563,Sat 23 May 2020 12:26:03 PM CEST,0,4,
1590229636,Sat 23 May 2020 12:27:16 PM CEST,6,95,
1590229717,Sat 23 May 2020 12:28:37 PM CEST,45,5,
1590229731,Sat 23 May 2020 12:28:51 PM CEST,11,16,
1590229742,Sat 23 May 2020 12:29:02 PM CEST,42,96,
1590229842,Sat 23 May 2020 12:30:42 PM CEST,33,7,
1590229907,Sat 23 May 2020 12:31:47 PM CEST,12,94,
1590230016,Sat 23 May 2020 12:33:36 PM CEST,3,53,
1590230069,Sat 23 May 2020 12:34:29 PM CEST,35,61,
1590230089,Sat 23 May 2020 12:34:49 PM CEST,42,39,
1590230122,Sat 23 May 2020 12:35:22 PM CEST,12,38,
1590230215,Sat 23 May 2020 12:36:55 PM CEST,16,22,
1590230232,Sat 23 May 2020 12:37:12 PM CEST,34,87,
1590230271,Sat 23 May 2020 12:37:51 PM CEST,3,8,
1590230299,Sat 23 May 2020 12:38:19 PM CEST,0,82,
1590230374,Sat 23 May 2020 12:39:34 PM CEST,22,66,
1590230452,Sat 23 May 2020 12:40:52 PM CEST,34,49,
1590230545,Sat 23 May 2020 12:42:25 PM CEST,5,92,
1590230644,Sat 23 May 2020 12:44:04 PM CEST,44,81,
1590230745,Sat 23 May 2020 12:45:45 PM CEST,29,35,
1590230812,Sat 23 May 2020 12:46:52 PM CEST,40,7,
1590230874,Sat 23 May 2020 12:47:54 PM CEST,24,54,
1590230935,Sat 23 May 2020 12:48:55 PM CEST,4,63,
1590230976,Sat 23 May 2020 12:49:36 PM CEST,17,58,
1590231049,Sat 23 May 2020 12:50:49 PM CEST,1,23,
1590231103,Sat 23 May 2020 12:51:43 PM CEST,29,8,
1590231125,Sat 23 May 2020 12:52:05 PM CEST,31,52,
1590231188,Sat 23 May 2020 12:53:08 PM CEST,36,23,
1590231226,Sat 23 May 2020 12:53:46 PM CEST,6,83,
1590231300,Sat 23 May 2020 12:55:00 PM CEST,3,23,
1590231355,Sat 23 May 2020 12:55:55 PM CEST,30,95,
1590231383,Sat 23 May 2020 12:56:23 PM CEST,7,71,
1590231436,Sat 23 May 2020 12:57:16 PM CEST,19,47,
1590231470,Sat 23 May 2020 12:57:50 PM CEST,11,85,
1590231573,Sat 23 May 2020 12:59:33 PM CEST,26,99,
1590231615,Sat 23 May 2020 01:00:15 PM CEST,28,3,
1590231686,Sat 23 May 2020 01:01:26 PM CEST,9,81,
1590231761,Sat 23 May 2020 01:02:41 PM CEST,39,31,
1590231855,Sat 23 May 2020 01:04:15 PM CEST,42,87,
1590231926,Sat 23 May 2020 01:05:26 PM CEST,35,31,
1590231975,Sat 23 May 2020 01:06:15 PM CEST,17,87,
1590232057,Sat 23 May 2020 01:07:37 PM CEST,9,84,
1590232164,Sat 23 May 2020 01:09:24 PM CEST,1,18,
1590232203,Sat 23 May 2020 01:10:03 PM CEST,1,14,
1590232284,Sat 23 May 2020 01:11:24 PM CEST,43,7,
1590232370,Sat 23 May 2020 01:12:50 PM CEST,22,56,
1590232453,Sat 23 May 2020 01:14:13 PM CEST,14,41,
1590232535,Sat 23 May 2020 01:15:35 PM CEST,40,56,
1590232539,Sat 23 May 2020 01:15:39 PM CEST,18,93,
1590232651,Sat 23 May 2020 01:17:31 PM CEST,17,29,
1590232693,Sat 23 May 2020 01:18:13 PM CEST,14,17,
1590232725,Sat 23 May 2020 01:18:45 PM CEST,31,73,
1590232785,Sat 23 May 2020 01:19:45 PM CEST,31,98,
1590232831,Sat 23 May 2020 01:20:31 PM CEST,15,60,
1590232903,Sat 23 May 2020 01:21:43 PM CEST,3,33,
1590232945,Sat 23 May 2020 01:22:25 PM CEST,3,88,
1590232963,Sat 23 May 2020 01:22:43 PM CEST,15,13,
1590233003,Sat 23 May 2020 01:23:23 PM CEST,15,11,
1590233106,Sat 23 May 2020 01:25:06 PM CEST,26,16,
1590233182,Sat 23 May 2020 01:26:22 PM CEST,1,2,
1590233250,Sat 23 May 2020 01:27:30 PM CEST,38,32,
1590233284,Sat 23 May 2020 01:28:04 PM CEST,18,68,
1590233353,Sat 23 May 2020 01:29:13 PM CEST,20,1,
1590233377,Sat 23 May 2020 01:29:37 PM CEST,41,94,
1590233480,Sat 23 May 2020 01:31:20 PM CEST,28,9,
1590233587,Sat 23 May 2020 01:33:07 PM CEST,22,3,
1590233630,Sat 23 May 2020 01:33:50 PM CEST,20,54,
1590233670,Sat 23 May 2020 01:34:30 PM CEST,3,58,
1590233728,Sat 23 May 2020 01:35:28 PM CEST,19,93,
1590233759,Sat 23 May 2020 01:35:59 PM CEST,12,73,
1590233811,Sat 23 May 2020 01:36:51 PM CEST,31,74,
1590233860,Sat 23 May 2020 01:37:40 PM CEST,32,15,
1590233905,Sat 23 May 2020 01:38:25 PM CEST,30,26,
1590233932,Sat 23 May 2020 01:38:52 PM CEST,5,47,
1590234013,Sat 23 May 2020 01:40:13 PM CEST,22,19,
1590234068,Sat 23 May 2020 01:41:08 PM CEST,17,14,
1590234136,Sat 23 May 2020 01:42:16 PM CEST,40,81,
1590234208,Sat 23 May 2020 01:43:28 PM CEST,15,96,
1590234260,Sat 23 May 2020 01:44:20 PM CEST,9,21,
1590234308,Sat 23 May 2020 01:45:08 PM CEST,45,38,
1590234362,Sat 23 May 2020 01:46:02 PM CEST,41,33,
1590234397,Sat 23 May 2020 01:46:37 PM CEST,42,50,
1590234439,Sat 23 May 2020 01:47:19 PM CEST,40,26,
1590234482,Sat 23 May 2020 01:48:02 PM CEST,28,49,
1590234540,Sat 23 May 2020 01:49:00 PM CEST,49,93,
1590234562,Sat 23 May 2020 01:49:22 PM CEST,4,76,
1590234642,Sat 23 May 2020 01:50:42 PM CEST,15,46,
1590234678,Sat 23 May 2020 01:51:18 PM CEST,38,87,
1590234748,Sat 23 May 2020 01:52:28 PM CEST,4,61,
1590234789,Sat 23 May 2020 01:53:09 PM CEST,40,32,
1590234821,Sat 23 May 2020 01:53:41 PM CEST,44,2,
1590234879,Sat 23 May 2020 01:54:39 PM CEST,18,73,
1590234959,Sat 23 May 2020 01:55:59 PM CEST,39,75,
1590235056,Sat 23 May 2020 01:57:36 PM CEST,33,4,
